dbfile	key	version	category	folder	speaker	mission	anh_en
lang_guide_new.db	1	3.4	Hướng dẫn	Hướng dẫn			Hold {0}, {1} to move back and forth.\nHold {2}, {3} to move left and right.
lang_guide_new.db	10	3.4	Hướng dẫn	Hướng dẫn			Tap {0} to use Resonance Liberation.
lang_guide_new.db	11	3.4	Hướng dẫn	Hướng dẫn			Tap {0} while in the air to glide.
lang_guide_new.db	12	3.4	Hướng dẫn	Hướng dẫn			Tap {0} to aim.
lang_guide_new.db	13	3.4	Hướng dẫn	Hướng dẫn			Tap {0}/{1} now to trigger extreme evasion.
lang_guide_new.db	14	3.4	Hướng dẫn	Hướng dẫn			Tap {0} now to fend the attack.
lang_guide_new.db	15	3.4	Hướng dẫn	Hướng dẫn			Time Setting Guide.\nTap {0} to open the System Menu.
lang_guide_new.db	16	3.4	Hướng dẫn	Hướng dẫn			Hold {0} to move to the edge of the cliff.
lang_guide_new.db	17	3.4	Hướng dẫn	Hướng dẫn			Hold (Joystick) to move to the edge of the cliff.
lang_guide_new.db	18	3.4	Hướng dẫn	Hướng dẫn			Gain full [Chilling Vein]
lang_guide_new.db	19	3.4	Hướng dẫn	Hướng dẫn			Gain full [Chilling Vein]
lang_guide_new.db	2	3.4	Hướng dẫn	Hướng dẫn			Tap {0} to jump.
lang_guide_new.db	20	3.4	Hướng dẫn	Hướng dẫn			Tap {0} to use Resonance Skill.\nConsume [Chilling Vein] to recover HP for the party. Consuming more [Chilling Vein] will recover more HP.
lang_guide_new.db	21	3.4	Hướng dẫn	Hướng dẫn			Fourth Normal Attack.\nYangyang will get 1 Cleaving Wind if her last normal attack hits a target.
lang_guide_new.db	22	3.4	Hướng dẫn	Hướng dẫn			Fourth Normal Attack.\nYangyang will get 1 Cleaving Wind if her last normal attack hits a target.
lang_guide_new.db	23	3.4	Hướng dẫn	Hướng dẫn			While special energy remain, hold [Normal Attack] to use Dual Shooting.\nDual Shooting will continuously consume special energy.
lang_guide_new.db	24	3.4	Hướng dẫn	Hướng dẫn			While special energy remain, hold [Normal Attack] to use Dual Shooting.\nDual Shooting will continuously consume special energy.
lang_guide_new.db	25	3.4	Hướng dẫn	Hướng dẫn			Tap {0} to use Resonance Skill.\nYangyang can gain 2 Cleaving Winds by using Resonance Skill to hit a target.
lang_guide_new.db	26	3.4	Hướng dẫn	Hướng dẫn			Hold [Normal Attack] to charge for Heavy Attack.\nAfter getting all 3 Cleaving Winds. Yangyang's Heavy Attack will raise target into air.
lang_guide_new.db	27	3.4	Hướng dẫn	Hướng dẫn			Hold [Normal Attack] to charge for Heavy Attack.\nAfter getting all 3 Cleaving Winds. Yangyang's Heavy Attack will raise target into air.
lang_guide_new.db	28	3.4	Hướng dẫn	Hướng dẫn			Stand beside the walls and hold {0} and {1}/{2} to start Side Sprint.\nSide Sprint will continuously consume Stamina. Characters will fall if ran out of Stamina.
lang_guide_new.db	29	3.4	Hướng dẫn	Hướng dẫn			Stand beside the walls and hold (Joystick) and (Evade)/ to start Side Sprint.\nSide Sprint will continuously consume Stamina. Characters will fall if ran out of Stamina.
lang_guide_new.db	3	3.4	Hướng dẫn	Hướng dẫn			Hold {0} and {1}/{2}\nStart to sprint.
