dbfile	key	version	category	folder	speaker	mission	anh_en
lang_multi_text.db	Entity_078584dd258f60753c3ccef73989b3ca06a38072849254da9f35e7e99e31ea0a		Cốt truyện/Nhiệm vụ	Hội thoại tương tác			Talk
lang_multi_text_1sthalf.db	LHLZTC_1_1	3.5	Hội thoại tương tác	Hội thoại tương tác			O Seeker of the road ahead, you have climbed the peaks of Jinzhou and listened to the waves crash against the Black Shores. You've braved tempests, heard the dual nature of Ragunna's faith, and tasted the glory in the arenas of Septimont. Adventuring through the City Set in Amber, you faced deep space in mysterious Lahai-Roi, meeting the Void with courage. Now the road ahead has again revealed itself. Let us return to Huanglong, and journey on to Mengzhou.
lang_multi_text_1sthalf.db	LHLZTC_1_10	3.5	Hội thoại tương tác	Hội thoại tương tác			Amid the celebrations, you sensed that something was wrong, investigated alone, and eventually saved Iuno, whose very existence was being erased.
lang_multi_text_1sthalf.db	LHLZTC_1_11	3.5	Hội thoại tương tác	Hội thoại tương tác			At last, with the support of many companions, you led them to drive back the Threnodian that sought to be reborn. And so Rinascita greeted a dawn with no more divinity, a dawn that belonged to humanity alone.
lang_multi_text_1sthalf.db	LHLZTC_1_12	3.5	Hội thoại tương tác	Hội thoại tương tác			Bidding farewell to Rinascita, you came next to a ruined city within a Sonoro, Honami City. There you met a girl named Chisa, and together you broke the endlessly looping curse that bound the place.
lang_multi_text_1sthalf.db	LHLZTC_1_13	3.5	Hội thoại tương tác	Hội thoại tương tác			Then, to address the sudden onset of your own frequency loss, you arrived in Lahai-Roi and met Lynae, a girl with a troubled past. Together you fought off the Voidworm assaulting Startorch Academy.
lang_multi_text_1sthalf.db	LHLZTC_1_14	3.5	Hội thoại tương tác	Hội thoại tương tác			Next, alongside Mornye, your former junior schoolmate, you averted the crisis of the falling Reactor Drive, and Lahai-Roi saw its "second sunrise."
lang_multi_text_1sthalf.db	LHLZTC_1_15	3.5	Hội thoại tương tác	Hội thoại tương tác			Later, with the help of the mysterious girl Aemeath, you uncovered the truth behind your frequency loss.
lang_multi_text_1sthalf.db	LHLZTC_1_16	3.5	Hội thoại tương tác	Hội thoại tương tác			What surprised you even more: Aemeath had once been saved by you, and the two of you had lived together for a time. This strong, brave girl inherited your will, and chose to sacrifice herself to save the world.
lang_multi_text_1sthalf.db	LHLZTC_1_17	3.5	Hội thoại tương tác	Hội thoại tương tác			You joined Luuk Herssen in searching for a way to bring Aemeath back, and as you came to know Luuk's past, you also saw through the disguise of the Fractsidus's Grand Architect.
lang_multi_text_1sthalf.db	LHLZTC_1_18	3.5	Hội thoại tương tác	Hội thoại tương tác			To thwart the Grand Architect's schemes further, you ventured into the academy's Dark Side with Sigrika, helping her overcome her inner demons while resolving the crisis there.
lang_multi_text_1sthalf.db	LHLZTC_1_19	3.5	Hội thoại tương tác	Hội thoại tương tác			With the help of all the explorers, the Exostrider obtained the "human heart" and ascended to become Sentinel, once again sealing the Threnodian Aleph-1 outside Solaris. And It, too, gained a name of Its own: Lahai-Roi.
lang_multi_text_1sthalf.db	LHLZTC_1_2	3.5	Hội thoại tương tác	Hội thoại tương tác			In Jinzhou, you joined hands with Jiyan and the other Resonators to quell the Tacet Discord outbreak in Norfall Barrens. You also met "little Abby." You ultimately triumphed over and absorbed the Dreamless.
lang_multi_text_1sthalf.db	LHLZTC_1_20	3.5	Hội thoại tương tác	Hội thoại tương tác			In the end, even after the Exostrider had departed, you helped Lucilla find a new goal for the students, using the technology the Exostrider left behind to break through the blockade of the Etheric Sea.
lang_multi_text_1sthalf.db	LHLZTC_1_21	3.5	Hội thoại tương tác	Hội thoại tương tác			It is also worth mentioning that, during your days in Lahai-Roi, you unexpectedly met Lucy and Rebecca from Night City. You fought side by side against the Nightmare that pursued them, and helped Lucy fulfill a wish along the way...
lang_multi_text_1sthalf.db	LHLZTC_1_22	3.5	Hội thoại tương tác	Hội thoại tương tác			As the tides receded, a new world and an unexplored adventure awaited you.
lang_multi_text_1sthalf.db	LHLZTC_1_3	3.5	Hội thoại tương tác	Hội thoại tương tác			Under the guidance of the Wayfinder Changli, you resolved the Temporal Disruption at Mt. Firmament. And Sentinel Jué passed the Temporal Mandate on to Magistrate Jinhsi.
lang_multi_text_1sthalf.db	LHLZTC_1_4	3.5	Hội thoại tương tác	Hội thoại tương tác			When you sought the truth of your own past, you met Shorekeeper in the Black Shores and reclaimed your duty as the organization's leader.
lang_multi_text_1sthalf.db	LHLZTC_1_5	3.5	Hội thoại tương tác	Hội thoại tương tác			In search of a solution to Abby's deteriorating condition, you crossed the Stormy Sea and arrived in Ragunna, a port city in Rinascita. There, as the Carnevale Laureate, you received a revelation concerning the Sentinel.
lang_multi_text_1sthalf.db	LHLZTC_1_6	3.5	Hội thoại tương tác	Hội thoại tương tác			Following the clues, you reached the Avinoleum Theological Seminary, hanging inverted in the sky, and there you rescued Cartethyia, vessel of the Threnodian, and Resonator of Imperator.
lang_multi_text_1sthalf.db	LHLZTC_1_7	3.5	Hội thoại tương tác	Hội thoại tương tác			Next, you traveled to Septimont, where you helped the Gladiator Lupa and the Blessed Maiden Cartethyia foil the Fractsidus's scheme to overwrite Septimont's reality with their script.
lang_multi_text_1sthalf.db	LHLZTC_1_8	3.5	Hội thoại tương tác	Hội thoại tương tác			In search of the Threnodian's Gem, you came to the Fabricatorium of the Deep. Along the way, you learned of the promise you once made to Phrolova, and the knot it had become in her heart. In the end Fenrico met his end, the Gem fell back into the Fractsidus's hands, and Phrolova sank into the deep, vanishing without a trace.
lang_multi_text_1sthalf.db	LHLZTC_1_9	3.5	Hội thoại tương tác	Hội thoại tương tác			Afterward, at the invitation of Septimont's Ephor Augusta, you traveled with her to the Sanguis Plateaus, where you watched her prove, through her deeds, what it means to be a true sovereign.
lang_multi_text_1sthalf.db	LHLZTC_2_1	3.5	Hội thoại tương tác	Hội thoại tương tác			Hehe, I have lots of adventure stories!
lang_multi_text_1sthalf.db	LHLZTC_2_2	3.5	Hội thoại tương tác	Hội thoại tương tác			What story would you like to hear?
lang_multi_text_1sthalf.db	LHLZTC_2_3	3.5	Hội thoại tương tác	Hội thoại tương tác			Tell me Lahai-Roi's story.
lang_multi_text_1sthalf.db	LHLZTC_2_4	3.5	Hội thoại tương tác	Hội thoại tương tác			Hearing this story will trigger Main Quest Chapter IV Act I and send you to Mengzhou. Are you sure?
lang_multi_text_1sthalf.db	LHLZTC_2_5	3.5	Hội thoại tương tác	Hội thoại tương tác			Yes, I'm sure.
lang_multi_text_1sthalf.db	LHLZTC_2_6	3.5	Hội thoại tương tác	Hội thoại tương tác			I'll think about it.
lang_multi_text_1sthalf.db	LHLZTC_3_1	3.5	Hội thoại tương tác	Hội thoại tương tác			Stories, stories... I have so many to tell.
lang_multi_text_1sthalf.db	LHLZTC_3_2	3.5	Hội thoại tương tác	Hội thoại tương tác			What would you like to hear?
